label,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
dogal,7.776311008456105e-07,0.001658908324316144,0.0007232757052406669,0.5131728649139404,0.3389613628387451,0.35922086238861084,1.4470598216576036e-05,2.41780981014017e-07,5.106566618451325e-07,0.2275174856185913,0.06536685675382614,0.30158084630966187,0.2640049457550049,0.021787207573652267,0.14132216572761536,0.13663353025913239,0.03249667212367058,0.026273474097251892,0.031213896349072456,0.2590843141078949,0.2387351542711258,0.0028630965389311314,0.009533681906759739,0.00015218256157822907,0.0004889973206445575,0.0009822053834795952,1.2312409126025159e-05,0.000208956582355313,0.01668415404856205,0.0007742639281786978,0.002122352132573724,0.0035573209170252085,0.0006756239454261959,0.003706157673150301,0.0003546657389961183,0.0005799568025395274,0.0845140665769577,0.014728573150932789,0.007627101149410009,0.00013855868019163609,0.0022951681166887283,0.0007399120950140059,0.006227035075426102,0.009143810719251633,0.017377372831106186,0.008206871338188648,0.013854432851076126,0.025519920513033867,0.0010753461392596364,0.0005675606080330908,4.293846814107383e-06,8.831510172058188e-07
dogal,2.8729348855449643e-07,0.0010629218304529786,0.00042427785228937864,0.6240878105163574,0.4463365972042084,0.4578995406627655,1.1909362001460977e-05,2.249088311145897e-07,5.66150561098766e-07,0.16718409955501556,0.058986108750104904,0.22988449037075043,0.20876455307006836,0.003916908521205187,0.4810757040977478,0.46151667833328247,0.008001483045518398,0.04203769564628601,0.04610763117671013,0.22169511020183563,0.20022304356098175,0.0045396010391414165,0.014028060249984264,0.00022012666158843786,0.000375084433471784,0.0010054368758574128,4.096647899132222e-05,9.999980102293193e-05,0.0047824750654399395,0.0007036968017928302,0.002577379113063216,0.0029311978723853827,0.0005825787084177136,0.004271027632057667,0.0008880015229806304,0.0012938337167724967,0.029098378494381905,0.005795583128929138,0.025706853717565536,0.00010959121573250741,0.0015830931952223182,0.00039890932384878397,0.00193583604414016,0.007690864149481058,0.006007256451994181,0.0034276798833161592,0.017468595877289772,0.02673291601240635,0.00038375818985514343,0.00021807542361784726,7.45188981454703e-06,5.422914455266437e-07
dogal,4.034952780784806e-07,0.0031366138719022274,0.0011106476886197925,0.3310791254043579,0.4269048869609833,0.49308133125305176,1.3783529539068695e-05,3.4121563885491923e-07,6.475263489846839e-07,0.19456462562084198,0.09828735888004303,0.14969772100448608,0.15093879401683807,0.001628641039133072,0.7273272275924683,0.7284761667251587,0.0023413661401718855,0.05892810970544815,0.060037124902009964,0.21107004582881927,0.22317522764205933,0.0035729440860450268,0.007345934864133596,0.0002796803310047835,0.00015202694339677691,0.0005304553778842092,8.892731420928612e-05,3.601861681090668e-05,0.004979058634489775,0.0006740759126842022,0.00947773177176714,0.009464554488658905,0.0006969641544856131,0.0023776961024850607,0.0010487019317224622,0.0017955242656171322,0.04621589928865433,0.006204019766300917,0.0246955007314682,0.00012812372006010264,0.001797605655156076,0.0002053925272775814,0.0033748620189726353,0.01578165590763092,0.01996411196887493,0.008608418516814709,0.05716782808303833,0.04627867788076401,0.0006824914598837495,0.0003938884474337101,1.453664299333468e-05,6.916342272234033e-07
dogal,6.008868354001606e-07,0.003379082540050149,0.0010743307648226619,0.42240452766418457,0.42196112871170044,0.4914519190788269,1.9035162040381692e-05,4.1346430634803255e-07,9.071144404515508e-07,0.1398567259311676,0.06141495704650879,0.1670207530260086,0.16412152349948883,0.0007712406804785132,0.8040212392807007,0.7955501079559326,0.002412216505035758,0.05484769120812416,0.05580144003033638,0.235552117228508,0.22083519399166107,0.005592318717390299,0.011997133493423462,0.0003328774473629892,7.572922186227515e-05,0.0008170444052666426,0.00018268598068971187,5.853793118149042e-05,0.005869138054549694,0.0008149149944074452,0.00912767555564642,0.00963611900806427,0.0005388615536503494,0.004093965981155634,0.0010570567101240158,0.0019193479092791677,0.05308504402637482,0.009243525564670563,0.016239402815699577,7.485950482077897e-05,0.0029170438647270203,0.00044018583139404655,0.003420958761125803,0.0107162706553936,0.01396053284406662,0.0068414825946092606,0.04156550019979477,0.057751163840293884,0.0004705529718194157,0.00032480168738402426,9.951481843017973e-06,9.786867849470582e-07
dogal,3.8525919876519765e-07,0.0009159483597613871,0.0004917575279250741,0.5634809732437134,0.4278269410133362,0.37895479798316956,1.5773715858813375e-05,3.029924187103461e-07,5.249522700978559e-07,0.40120217204093933,0.2808474600315094,0.2339826226234436,0.21010100841522217,0.010745001025497913,0.274213045835495,0.27053308486938477,0.024852294474840164,0.04665185511112213,0.05681263282895088,0.35293176770210266,0.39990606904029846,0.0011581561993807554,0.0021706230472773314,0.000302444415865466,0.0002565637696534395,0.0012911631492897868,7.19976524123922e-05,0.00016547834093216807,0.005773318465799093,0.0005444003036245704,0.003377101616933942,0.004050747025758028,0.0011041687102988362,0.003086030948907137,0.0011395649053156376,0.0024611123371869326,0.035680629312992096,0.0045946743339300156,0.03358573466539383,0.00011704349890351295,0.001823156955651939,0.0005264604697003961,0.001721260487101972,0.006419939920306206,0.005841520149260759,0.0025957480538636446,0.018484340980648994,0.03825807571411133,0.00027697053155861795,0.00015139766037464142,6.616636710532475e-06,5.920060743846989e-07
dogal,6.051551508789998e-07,0.0016726974863559008,0.001252971589565277,0.5810738801956177,0.2908574342727661,0.2006140947341919,1.2775271898135543e-05,3.551714371496928e-07,3.159643995331862e-07,0.22719420492649078,0.10763072222471237,0.11723928153514862,0.10157356411218643,0.020563097670674324,0.14476703107357025,0.1512221395969391,0.03542222082614899,0.0835333839058876,0.09900259971618652,0.32834768295288086,0.4097133278846741,0.0024276208132505417,0.005794052500277758,0.00020563669386319816,0.000277081475360319,0.0008749138796702027,2.4707514967303723e-05,0.00019618078658822924,0.006302052177488804,0.00036083318991586566,0.003074770327657461,0.004107393324375153,0.0018777650548145175,0.0038182158023118973,0.0005246606306172907,0.0008651929092593491,0.023648446425795555,0.004064385313540697,0.04006659612059593,0.00014342005306389183,0.0010546115227043629,0.00028643241967074573,0.002707689069211483,0.012432007119059563,0.012617318890988827,0.006299460772424936,0.023001013323664665,0.02582019753754139,0.0008190874941647053,0.0005611574160866439,5.1590841394499876e-06,6.195319883772754e-07
dogal,9.021753157867352e-07,0.0014698419254273176,0.000734698201995343,0.5048235058784485,0.3383985757827759,0.30026713013648987,1.5408102626679465e-05,3.254517935147305e-07,2.687704636628041e-07,0.21051162481307983,0.08390554785728455,0.15335308015346527,0.12977734208106995,0.08094358444213867,0.050314415246248245,0.058224696666002274,0.07892836630344391,0.05900738760828972,0.07188234478235245,0.2850135266780853,0.40583014488220215,0.002459857612848282,0.005788926500827074,0.0001747361820889637,0.00029892328893765807,0.0009942012839019299,1.977517968043685e-05,0.00021175002621021122,0.01491866447031498,0.00045430767931975424,0.0027357006911188364,0.005124218296259642,0.0008514567743986845,0.001555897411890328,0.0004728789790533483,0.0009618701878935099,0.0757419615983963,0.01097952015697956,0.008636420592665672,0.00029189331689849496,0.0014221972087398171,0.0006268334109336138,0.005768669303506613,0.01088697835803032,0.010614430531859398,0.005223180633038282,0.0104446429759264,0.03550590202212334,0.0010091830044984818,0.0006378840189427137,5.076175057183718e-06,8.728453622097732e-07
dogal,6.743231892869517e-07,0.0011571787763386965,0.0007184346904978156,0.5131752490997314,0.36137959361076355,0.30929896235466003,1.9946306565543637e-05,4.5955002292430436e-07,2.3221845424359344e-07,0.1242900937795639,0.05008000135421753,0.13520938158035278,0.12358398735523224,0.4231618642807007,0.005902999546378851,0.009709765203297138,0.3753029704093933,0.06567967683076859,0.06814920902252197,0.3445364832878113,0.23582279682159424,0.00556907756254077,0.008820891380310059,0.00025991021539084613,0.00046132103307172656,0.001124615897424519,1.1905012797797099e-05,0.00015993131091818213,0.006071775685995817,0.0004738721763715148,0.011576010845601559,0.022710423916578293,0.0006181841599754989,0.00112853292375803,0.0008403889951296151,0.0012082020984962583,0.04574078321456909,0.01654275506734848,0.0053553506731987,0.00018826068844646215,0.0018727740971371531,0.0008226625504903495,0.005691655445843935,0.006316082086414099,0.0057118842378258705,0.0032613298390060663,0.022689301520586014,0.1331602931022644,0.0009658875060267746,0.0006188467377796769,4.484083092393121e-06,1.0005178410210647e-06
dogal,6.294424110819818e-07,0.0012739592930302024,0.0009230355499312282,0.44339874386787415,0.35271403193473816,0.3348798453807831,2.7037927793571725e-05,8.037017664719315e-07,2.394064608779445e-07,0.09198606759309769,0.04029932990670204,0.08765511214733124,0.08540280163288116,0.6979299783706665,0.0018736780621111393,0.0033497291151434183,0.6570836305618286,0.1001255214214325,0.10201022028923035,0.3827119469642639,0.23290413618087769,0.007988814264535904,0.009878656826913357,0.00041144504211843014,0.0008110551862046123,0.001228953362442553,8.30189401312964e-06,0.00013057405885774642,0.002331620315089822,0.0004459211486391723,0.03874597325921059,0.05953212082386017,0.0008400803781114519,0.0006485544145107269,0.0015193946892395616,0.0018309637671336532,0.02185191959142685,0.011078312061727047,0.0065532284788787365,0.00023603161389473826,0.0015378169482573867,0.0008150318753905594,0.004875843413174152,0.008787655271589756,0.004916072823107243,0.0025919275358319283,0.08429212123155594,0.19366735219955444,0.0029918986838310957,0.002175843808799982,5.023447101848433e-06,1.3321639471541857e-06
dogal,4.914900841868075e-07,0.0005491830524988472,0.0006927188369445503,0.560451865196228,0.482576847076416,0.3492104113101959,2.8318665499682538e-05,7.389222673737095e-07,2.5269389425375266e-07,0.05476100370287895,0.030968017876148224,0.09011232107877731,0.09123596549034119,0.8520411252975464,0.0007515688776038587,0.0015122967306524515,0.8369855880737305,0.09852715581655502,0.0987413078546524,0.35565754771232605,0.24215537309646606,0.0158556941896677,0.014138595201075077,0.0006287933210842311,0.0011404118267819285,0.0008955409866757691,8.392756171815563e-06,9.341402619611472e-05,0.0038416278548538685,0.0004465274978429079,0.020102504640817642,0.030798543244600296,0.0009421419235877693,0.0016881788615137339,0.0016313398955389857,0.002108569722622633,0.030945386737585068,0.013682693243026733,0.006564056035131216,9.130418038694188e-05,0.0012168086832389235,0.0008887252770364285,0.0036491218488663435,0.006688619963824749,0.011262139305472374,0.005400375463068485,0.08839117735624313,0.21763893961906433,0.0014699609018862247,0.0008672249387018383,4.25005146098556e-06,1.3097583178023342e-06
